Question_id;Description;Rating;Human_component_id;Human_component;Behavior_id;Behavior;Answer_id;Answers;Answer_value
R6.4.1;Das Anforderungsmanagementsystem muss die automatische Benachrichtigung der Benutzer über Änderungen an für sie interessanten Abschnitten des Anforderungskatalogs unterstützen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;301;Ist nicht realisierbar;0
R6.4.1;Das Anforderungsmanagementsystem muss die automatische Benachrichtigung der Benutzer über Änderungen an für sie interessanten Abschnitten des Anforderungskatalogs unterstützen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;302;Ist mit Editor hinzuzufügen;1
R6.4.1;Das Anforderungsmanagementsystem muss die automatische Benachrichtigung der Benutzer über Änderungen an für sie interessanten Abschnitten des Anforderungskatalogs unterstützen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;303;Ist einfach hinzuzufügen;2
R6.4.1;Das Anforderungsmanagementsystem muss die automatische Benachrichtigung der Benutzer über Änderungen an für sie interessanten Abschnitten des Anforderungskatalogs unterstützen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;304;Ist gleich verfügbar;3
R6.4.1.1;Das Anforderungsmanagementsystem sollte die Möglichkeit bieten, Kommentare und Diskussionen im Zusammenhang mit dem Anforderungskatalog zu verfolgen.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;305;Ist nicht realisierbar;0
R6.4.1.1;Das Anforderungsmanagementsystem sollte die Möglichkeit bieten, Kommentare und Diskussionen im Zusammenhang mit dem Anforderungskatalog zu verfolgen.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;306;Ist mit Editor hinzuzufügen;1
R6.4.1.1;Das Anforderungsmanagementsystem sollte die Möglichkeit bieten, Kommentare und Diskussionen im Zusammenhang mit dem Anforderungskatalog zu verfolgen.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;307;Ist einfach hinzuzufügen;2
R6.4.1.1;Das Anforderungsmanagementsystem sollte die Möglichkeit bieten, Kommentare und Diskussionen im Zusammenhang mit dem Anforderungskatalog zu verfolgen.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;308;Ist gleich verfügbar;3
R6.4.1.2;Das Anforderungsmanagementsystem muss das Versenden von Benachrichtigungen über externe Medien wie E-Mail oder Instant Messenger unterstützen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;309;Ist nicht realisierbar;0
R6.4.1.2;Das Anforderungsmanagementsystem muss das Versenden von Benachrichtigungen über externe Medien wie E-Mail oder Instant Messenger unterstützen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;310;Ist mit Editor hinzuzufügen;1
R6.4.1.2;Das Anforderungsmanagementsystem muss das Versenden von Benachrichtigungen über externe Medien wie E-Mail oder Instant Messenger unterstützen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;311;Ist einfach hinzuzufügen;2
R6.4.1.2;Das Anforderungsmanagementsystem muss das Versenden von Benachrichtigungen über externe Medien wie E-Mail oder Instant Messenger unterstützen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;312;Ist gleich verfügbar;3
R6.4.1.3;Das Anforderungsmanagementsystem sollte über integrierte Mechanismen verfügen, um Benutzer über Änderungen zu informieren.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;313;Ist nicht realisierbar;0
R6.4.1.3;Das Anforderungsmanagementsystem sollte über integrierte Mechanismen verfügen, um Benutzer über Änderungen zu informieren.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;314;Ist mit Editor hinzuzufügen;1
R6.4.1.3;Das Anforderungsmanagementsystem sollte über integrierte Mechanismen verfügen, um Benutzer über Änderungen zu informieren.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;315;Ist einfach hinzuzufügen;2
R6.4.1.3;Das Anforderungsmanagementsystem sollte über integrierte Mechanismen verfügen, um Benutzer über Änderungen zu informieren.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;2;Änderungsverwaltung und Kommentare;316;Ist gleich verfügbar;3
R6.4.2;Die hierarchische Struktur des Katalogs muss sich automatisch an Änderungen in der Objektorganisation anpassen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;5;Automatisierung;317;Ist nicht realisierbar;0
R6.4.2;Die hierarchische Struktur des Katalogs muss sich automatisch an Änderungen in der Objektorganisation anpassen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;5;Automatisierung;318;Ist mit Editor hinzuzufügen;1
R6.4.2;Die hierarchische Struktur des Katalogs muss sich automatisch an Änderungen in der Objektorganisation anpassen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;5;Automatisierung;319;Ist einfach hinzuzufügen;2
R6.4.2;Die hierarchische Struktur des Katalogs muss sich automatisch an Änderungen in der Objektorganisation anpassen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;5;Automatisierung;320;Ist gleich verfügbar;3
R6.5;Das Tool muss es mehreren Benutzern ermöglichen, gleichzeitig an denselben Daten zu arbeiten.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;12;Gemeinsames Arbeiten an derselben Aufgabe;321;Ist nicht realisierbar;0
R6.5;Das Tool muss es mehreren Benutzern ermöglichen, gleichzeitig an denselben Daten zu arbeiten.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;12;Gemeinsames Arbeiten an derselben Aufgabe;322;Ist mit Editor hinzuzufügen;1
R6.5;Das Tool muss es mehreren Benutzern ermöglichen, gleichzeitig an denselben Daten zu arbeiten.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;12;Gemeinsames Arbeiten an derselben Aufgabe;323;Ist einfach hinzuzufügen;2
R6.5;Das Tool muss es mehreren Benutzern ermöglichen, gleichzeitig an denselben Daten zu arbeiten.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;12;Gemeinsames Arbeiten an derselben Aufgabe;324;Ist gleich verfügbar;3
R6.5.1;Von den vielen Benutzern, die an einem Objekt arbeiten, darf jeweils nur einer in der Lage sein, Änderungen vorzunehmen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;12;Gemeinsames Arbeiten an derselben Aufgabe;325;Ist nicht realisierbar;0
R6.5.1;Von den vielen Benutzern, die an einem Objekt arbeiten, darf jeweils nur einer in der Lage sein, Änderungen vorzunehmen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;12;Gemeinsames Arbeiten an derselben Aufgabe;326;Ist mit Editor hinzuzufügen;1
R6.5.1;Von den vielen Benutzern, die an einem Objekt arbeiten, darf jeweils nur einer in der Lage sein, Änderungen vorzunehmen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;12;Gemeinsames Arbeiten an derselben Aufgabe;327;Ist einfach hinzuzufügen;2
R6.5.1;Von den vielen Benutzern, die an einem Objekt arbeiten, darf jeweils nur einer in der Lage sein, Änderungen vorzunehmen.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;12;Gemeinsames Arbeiten an derselben Aufgabe;328;Ist gleich verfügbar;3
R6.5.2;Wenn ein Benutzer ein Objekt ändert, muss das Tool das Objekt automatisch in den Benutzeroberflächen anderer Benutzer aktualisieren.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;12;Gemeinsames Arbeiten an derselben Aufgabe;329;Ist nicht realisierbar;0
R6.5.2;Wenn ein Benutzer ein Objekt ändert, muss das Tool das Objekt automatisch in den Benutzeroberflächen anderer Benutzer aktualisieren.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;12;Gemeinsames Arbeiten an derselben Aufgabe;330;Ist mit Editor hinzuzufügen;1
R6.5.2;Wenn ein Benutzer ein Objekt ändert, muss das Tool das Objekt automatisch in den Benutzeroberflächen anderer Benutzer aktualisieren.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;12;Gemeinsames Arbeiten an derselben Aufgabe;331;Ist einfach hinzuzufügen;2
R6.5.2;Wenn ein Benutzer ein Objekt ändert, muss das Tool das Objekt automatisch in den Benutzeroberflächen anderer Benutzer aktualisieren.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;12;Gemeinsames Arbeiten an derselben Aufgabe;332;Ist gleich verfügbar;3
R7;Das Tool muss offene Schnittstellen zu anderen im Entwicklungsprozess verwendeten Tools bereitstellen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;333;Ist nicht realisierbar;0
R7;Das Tool muss offene Schnittstellen zu anderen im Entwicklungsprozess verwendeten Tools bereitstellen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;334;Ist mit Editor hinzuzufügen;1
R7;Das Tool muss offene Schnittstellen zu anderen im Entwicklungsprozess verwendeten Tools bereitstellen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;335;Ist einfach hinzuzufügen;2
R7;Das Tool muss offene Schnittstellen zu anderen im Entwicklungsprozess verwendeten Tools bereitstellen.;5;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;336;Ist gleich verfügbar;3
R7.1;Das Tool muss zwischen Blatt- und Nicht-Blattelementen im Katalog unterscheiden und für jeden Typ spezifische Eigenschaften bereitstellen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;1;Informationsmodell;337;Ist nicht realisierbar;0
R7.1;Das Tool muss zwischen Blatt- und Nicht-Blattelementen im Katalog unterscheiden und für jeden Typ spezifische Eigenschaften bereitstellen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;1;Informationsmodell;338;Ist mit Editor hinzuzufügen;1
R7.1;Das Tool muss zwischen Blatt- und Nicht-Blattelementen im Katalog unterscheiden und für jeden Typ spezifische Eigenschaften bereitstellen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;1;Informationsmodell;339;Ist einfach hinzuzufügen;2
R7.1;Das Tool muss zwischen Blatt- und Nicht-Blattelementen im Katalog unterscheiden und für jeden Typ spezifische Eigenschaften bereitstellen.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;1;Informationsmodell;340;Ist gleich verfügbar;3
R7.1.1;Das Tool muss sicherstellen, dass durch die Verknüpfung keine redundanten Daten innerhalb des Systems entstehen.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;341;Ist nicht realisierbar;0
R7.1.1;Das Tool muss sicherstellen, dass durch die Verknüpfung keine redundanten Daten innerhalb des Systems entstehen.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;342;Ist mit Editor hinzuzufügen;1
R7.1.1;Das Tool muss sicherstellen, dass durch die Verknüpfung keine redundanten Daten innerhalb des Systems entstehen.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;343;Ist einfach hinzuzufügen;2
R7.1.1;Das Tool muss sicherstellen, dass durch die Verknüpfung keine redundanten Daten innerhalb des Systems entstehen.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;344;Ist gleich verfügbar;3
R7.1.2;Das Tool muss sicherstellen, dass die Verbindungen zwischen ihm und anderen Tools in beiden Systemen transparent und zugänglich sind.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;345;Ist nicht realisierbar;0
R7.1.2;Das Tool muss sicherstellen, dass die Verbindungen zwischen ihm und anderen Tools in beiden Systemen transparent und zugänglich sind.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;346;Ist mit Editor hinzuzufügen;1
R7.1.2;Das Tool muss sicherstellen, dass die Verbindungen zwischen ihm und anderen Tools in beiden Systemen transparent und zugänglich sind.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;347;Ist einfach hinzuzufügen;2
R7.1.2;Das Tool muss sicherstellen, dass die Verbindungen zwischen ihm und anderen Tools in beiden Systemen transparent und zugänglich sind.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;348;Ist gleich verfügbar;3
R7.1.3;Das Tool muss Links zu externen Objekten genauso verwalten wie interne Links.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;349;Ist nicht realisierbar;0
R7.1.3;Das Tool muss Links zu externen Objekten genauso verwalten wie interne Links.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;350;Ist mit Editor hinzuzufügen;1
R7.1.3;Das Tool muss Links zu externen Objekten genauso verwalten wie interne Links.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;351;Ist einfach hinzuzufügen;2
R7.1.3;Das Tool muss Links zu externen Objekten genauso verwalten wie interne Links.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;352;Ist gleich verfügbar;3
R7.1.3.1;Das Tool muss es Benutzern ermöglichen, direkt zu externen und internen verknüpften Objekten zu navigieren.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;353;Ist nicht realisierbar;0
R7.1.3.1;Das Tool muss es Benutzern ermöglichen, direkt zu externen und internen verknüpften Objekten zu navigieren.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;354;Ist mit Editor hinzuzufügen;1
R7.1.3.1;Das Tool muss es Benutzern ermöglichen, direkt zu externen und internen verknüpften Objekten zu navigieren.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;355;Ist einfach hinzuzufügen;2
R7.1.3.1;Das Tool muss es Benutzern ermöglichen, direkt zu externen und internen verknüpften Objekten zu navigieren.;4;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;356;Ist gleich verfügbar;3
R7.1.3.2;Das Tool muss Zugriffsrechte auf externe Objekte erkennen und durchsetzen.;3;8;Projektmanager;9;Benutzer, Rollen und Rechte;357;Ist nicht realisierbar;0
R7.1.3.2;Das Tool muss Zugriffsrechte auf externe Objekte erkennen und durchsetzen.;3;8;Projektmanager;9;Benutzer, Rollen und Rechte;358;Ist mit Editor hinzuzufügen;1
R7.1.3.2;Das Tool muss Zugriffsrechte auf externe Objekte erkennen und durchsetzen.;3;8;Projektmanager;9;Benutzer, Rollen und Rechte;359;Ist einfach hinzuzufügen;2
R7.1.3.2;Das Tool muss Zugriffsrechte auf externe Objekte erkennen und durchsetzen.;3;8;Projektmanager;9;Benutzer, Rollen und Rechte;360;Ist gleich verfügbar;3
R7.1.3.3;Das Tool muss Links ermöglichen, die auf die kleinstmögliche Struktur eines externen Objekts abzielen, beispielsweise auf ein Attribut einer Klasse in einem Klassendiagramm.;1;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;361;Ist nicht realisierbar;0
R7.1.3.3;Das Tool muss Links ermöglichen, die auf die kleinstmögliche Struktur eines externen Objekts abzielen, beispielsweise auf ein Attribut einer Klasse in einem Klassendiagramm.;1;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;362;Ist mit Editor hinzuzufügen;1
R7.1.3.3;Das Tool muss Links ermöglichen, die auf die kleinstmögliche Struktur eines externen Objekts abzielen, beispielsweise auf ein Attribut einer Klasse in einem Klassendiagramm.;1;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;363;Ist einfach hinzuzufügen;2
R7.1.3.3;Das Tool muss Links ermöglichen, die auf die kleinstmögliche Struktur eines externen Objekts abzielen, beispielsweise auf ein Attribut einer Klasse in einem Klassendiagramm.;1;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;364;Ist gleich verfügbar;3
R7.2;Das Tool muss aktive Schnittstellen zur Integration bereitstellen und so eine automatische Synchronisierung und Änderungsbenachrichtigungen gewährleisten.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;365;Ist nicht realisierbar;0
R7.2;Das Tool muss aktive Schnittstellen zur Integration bereitstellen und so eine automatische Synchronisierung und Änderungsbenachrichtigungen gewährleisten.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;366;Ist mit Editor hinzuzufügen;1
R7.2;Das Tool muss aktive Schnittstellen zur Integration bereitstellen und so eine automatische Synchronisierung und Änderungsbenachrichtigungen gewährleisten.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;367;Ist einfach hinzuzufügen;2
R7.2;Das Tool muss aktive Schnittstellen zur Integration bereitstellen und so eine automatische Synchronisierung und Änderungsbenachrichtigungen gewährleisten.;3;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;368;Ist gleich verfügbar;3
R7.3;Das Tool muss die Integration mit Tool-Integrationsplattformen unterstützen.;3;9;Entwickler;10;Toolintegration;369;Ist nicht realisierbar;0
R7.3;Das Tool muss die Integration mit Tool-Integrationsplattformen unterstützen.;3;9;Entwickler;10;Toolintegration;370;Ist mit Editor hinzuzufügen;1
R7.3;Das Tool muss die Integration mit Tool-Integrationsplattformen unterstützen.;3;9;Entwickler;10;Toolintegration;371;Ist einfach hinzuzufügen;2
R7.3;Das Tool muss die Integration mit Tool-Integrationsplattformen unterstützen.;3;9;Entwickler;10;Toolintegration;372;Ist gleich verfügbar;3
R7.4;Das Tool muss die Integration mit anderen CASE-Tools unterstützen, um die Anforderungsmanagementprozesse zu verbessern.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;373;Ist nicht realisierbar;0
R7.4;Das Tool muss die Integration mit anderen CASE-Tools unterstützen, um die Anforderungsmanagementprozesse zu verbessern.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;374;Ist mit Editor hinzuzufügen;1
R7.4;Das Tool muss die Integration mit anderen CASE-Tools unterstützen, um die Anforderungsmanagementprozesse zu verbessern.;2;1;Entwickler, Projektmanager, Tester, Wirtschaftsanalyst;10;Toolintegration;375;Ist einfach hinzuzufügen;2
